Type,Bond_Head_Temperature,Heater_Block_Temperature,Bonding_Speed,Bonding_Force,Capillary_Wear,Wirebond_Failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Force_Speed_Ratio,Stress_Index,Wear_Temp_Interaction,Machine,Predicted_Risk,Risk_Level,OEE,Timestamp
0,301.1,311.7,1408,46.3,135,0,0,0,0,0,0,10.599999999999966,0.0328835227272727,65190.4,1430.9999999999957,WBO001,0.45,MEDIUM,25.813333333333333,2026-01-15 12:24:17.996559
1,301.0,311.6,1357,45.6,137,0,0,0,0,0,0,10.600000000000025,0.0336035372144436,61879.2,1452.200000000003,WBO002,0.45666666666666667,MEDIUM,24.576777777777775,2026-01-15 13:24:17.996559
1,301.0,311.6,1454,40.0,140,0,0,0,0,0,0,10.600000000000025,0.0275103163686382,58160.0,1484.0000000000032,WBO002,0.4666666666666667,MEDIUM,25.848888888888887,2026-01-15 14:24:17.996559
0,301.0,311.6,1352,63.5,143,0,0,0,0,0,0,10.600000000000025,0.0469674556213017,85852.0,1515.8000000000034,WBO001,0.4766666666666667,MEDIUM,23.584888888888887,2026-01-15 15:24:17.996559
1,301.0,311.6,1448,43.9,145,0,0,0,0,0,0,10.600000000000025,0.030317679558011,63567.2,1537.0000000000032,WBO002,0.48333333333333334,MEDIUM,24.937777777777775,2026-01-15 16:24:17.996559
0,300.9,311.6,1671,33.5,148,0,0,0,0,0,0,10.700000000000044,0.0200478755236385,55978.5,1583.6000000000067,WBO001,0.49333333333333335,MEDIUM,28.22133333333333,2026-01-15 17:24:17.996559
0,301.0,311.7,1670,31.3,150,0,0,0,0,0,0,10.699999999999989,0.0187425149700598,52271.0,1604.9999999999982,WBO001,0.5,MEDIUM,27.833333333333332,2026-01-15 18:24:17.996559
0,301.0,311.7,1547,34.5,152,0,0,0,0,0,0,10.699999999999989,0.0223012281835811,53371.5,1626.3999999999985,WBO001,0.5066666666666667,MEDIUM,25.439555555555554,2026-01-15 19:24:17.996559
0,301.0,311.6,1461,40.6,154,0,0,0,0,0,0,10.600000000000025,0.0277891854893908,59316.6,1632.4000000000035,WBO001,0.5133333333333333,MEDIUM,23.700666666666667,2026-01-15 20:24:17.996559
1,301.0,311.6,1609,35.8,156,0,0,0,0,0,0,10.600000000000025,0.02224984462399,57602.2,1653.6000000000035,WBO002,0.52,MEDIUM,25.744,2026-01-15 21:24:17.996559
1,300.9,311.5,1704,31.3,159,0,0,0,0,0,0,10.600000000000025,0.0183685446009389,53335.2,1685.4000000000035,WBO002,0.53,MEDIUM,26.695999999999998,2026-01-15 22:24:17.996559
1,301.0,311.5,1550,34.9,162,0,0,0,0,0,0,10.5,0.022516129032258,54095.0,1701.0,WBO002,0.54,MEDIUM,23.766666666666666,2026-01-15 23:24:17.996559
1,301.0,311.5,1530,43.9,165,0,0,0,0,0,0,10.5,0.0286928104575163,67167.0,1732.5,WBO002,0.55,MEDIUM,22.95,2026-01-16 00:24:17.996559
0,300.9,311.3,1449,40.2,168,0,0,0,0,0,0,10.400000000000034,0.027743271221532,58249.8,1747.2000000000055,WBO001,0.56,MEDIUM,21.251999999999995,2026-01-16 01:24:17.996559
0,300.9,311.3,1613,32.7,170,0,0,0,0,0,0,10.400000000000034,0.020272783632982,52745.100000000006,1768.000000000006,WBO001,0.5666666666666667,MEDIUM,23.29888888888889,2026-01-16 02:24:17.996559
0,300.8,311.2,1376,48.1,172,0,0,0,0,0,0,10.399999999999975,0.0349563953488372,66185.6,1788.799999999996,WBO001,0.5733333333333334,MEDIUM,19.569777777777777,2026-01-16 03:24:17.996559
0,300.8,311.2,1434,45.6,174,0,0,0,0,0,0,10.399999999999975,0.0317991631799163,65390.4,1809.599999999996,WBO001,0.58,MEDIUM,20.076,2026-01-16 04:24:17.996559
0,300.8,311.1,1480,41.1,176,0,0,0,0,0,0,10.300000000000011,0.0277702702702702,60828.0,1812.800000000002,WBO001,0.5866666666666667,MEDIUM,20.391111111111112,2026-01-16 05:24:17.996559
1,300.8,311.2,1634,31.9,178,0,0,0,0,0,0,10.399999999999975,0.0195226438188494,52124.6,1851.199999999996,WBO002,0.5933333333333334,MEDIUM,22.149777777777775,2026-01-16 06:24:17.996559
0,300.8,311.2,1481,38.5,181,0,0,0,0,0,1,10.399999999999975,0.025995948683322,57018.5,1882.399999999996,WBO001,0.6033333333333334,MEDIUM,19.582111111111107,2026-01-16 07:24:17.996559
2,300.9,311.3,1668,28.9,183,0,0,0,0,0,0,10.400000000000034,0.017326139088729,48205.2,1903.2000000000064,WBO003,0.61,MEDIUM,21.684000000000005,2026-01-16 08:24:17.996559
0,301.0,311.4,1484,36.2,188,0,0,0,0,0,0,10.399999999999975,0.0243935309973045,53720.8,1955.199999999996,WBO001,0.6266666666666667,MEDIUM,18.467555555555553,2026-01-16 09:24:17.996559
1,300.9,311.3,1603,31.8,190,0,0,0,0,0,0,10.400000000000034,0.0198378041172801,50975.4,1976.0000000000064,WBO002,0.6333333333333333,MEDIUM,19.592222222222226,2026-01-16 10:24:17.996559
0,301.0,311.4,1481,37.5,193,0,0,0,0,0,0,10.399999999999975,0.025320729237002,55537.5,2007.199999999996,WBO001,0.6433333333333333,MEDIUM,17.607444444444447,2026-01-16 11:24:17.996559
0,301.0,311.5,1559,31.8,195,0,0,0,0,0,0,10.5,0.0203976908274534,49576.2,2047.5,WBO001,0.65,MEDIUM,18.188333333333333,2026-01-16 12:24:17.996559
0,301.0,311.5,1444,39.8,197,0,0,0,0,0,0,10.5,0.027562326869806,57471.2,2068.5,WBO001,0.6566666666666666,MEDIUM,16.52577777777778,2026-01-16 13:24:17.996559
1,301.2,311.6,1423,48.0,199,0,0,0,0,0,0,10.400000000000034,0.0337315530569219,68304.0,2069.6000000000067,WBO002,0.6633333333333333,MEDIUM,15.969222222222223,2026-01-16 14:24:17.996559
0,301.1,311.6,1432,48.1,202,0,0,0,0,0,0,10.5,0.0335893854748603,68879.2,2121.0,WBO001,0.6733333333333333,MEDIUM,15.59288888888889,2026-01-16 15:24:17.996559
0,301.2,311.7,1463,48.3,204,0,0,0,0,0,0,10.5,0.0330143540669856,70662.9,2142.0,WBO001,0.68,MEDIUM,15.605333333333332,2026-01-16 16:24:17.996559
0,301.2,311.7,1433,49.3,206,0,0,0,0,0,0,10.5,0.0344033496161898,70646.9,2163.0,WBO001,0.6866666666666666,MEDIUM,14.96688888888889,2026-01-16 17:24:17.996559
0,301.2,311.6,1461,52.9,208,1,0,0,0,1,0,10.400000000000034,0.036208076659822,77286.9,2163.200000000007,WBO001,0.6933333333333334,MEDIUM,0.0,2026-01-16 18:24:17.996559
1,301.1,311.6,1266,55.5,210,0,0,0,0,0,0,10.5,0.0438388625592417,70263.0,2205.0,WBO002,0.7,HIGH,12.660000000000002,2026-01-16 19:24:17.996559
2,301.1,311.6,1417,53.4,0,0,0,0,0,0,0,10.5,0.0376852505292872,75667.8,0.0,WBO003,0.0,LOW,47.233333333333334,2026-01-16 20:24:17.996559
0,301.1,311.6,1488,43.4,5,0,0,0,0,0,0,10.5,0.0291666666666666,64579.2,52.5,WBO001,0.016666666666666666,LOW,48.773333333333326,2026-01-16 21:24:17.996559
0,301.1,311.7,1816,24.5,7,0,0,0,0,0,0,10.599999999999966,0.0134911894273127,44492.0,74.19999999999976,WBO001,0.023333333333333334,LOW,59.12088888888889,2026-01-16 22:24:17.996559
1,301.0,311.6,1301,55.0,9,0,0,0,0,0,0,10.600000000000025,0.0422751729438893,71555.0,95.4000000000002,WBO002,0.03,LOW,42.065666666666665,2026-01-16 23:24:17.996559
1,300.9,311.5,1836,21.8,12,0,0,0,0,0,0,10.600000000000025,0.0118736383442265,40024.8,127.20000000000029,WBO002,0.04,LOW,58.751999999999995,2026-01-17 00:24:17.996559
1,300.8,311.4,1521,39.9,15,0,0,0,0,0,0,10.599999999999966,0.026232741617357,60687.9,158.9999999999995,WBO002,0.05,LOW,48.165,2026-01-17 01:24:17.996559
0,300.8,311.4,1322,67.2,18,1,0,0,1,0,0,10.599999999999966,0.0508320726172466,88838.40000000001,190.7999999999994,WBO001,0.06,LOW,0.0,2026-01-17 02:24:17.996559
0,300.8,311.4,1492,40.6,20,0,0,0,0,0,0,10.599999999999966,0.0272117962466487,60575.2,211.9999999999993,WBO001,0.06666666666666667,LOW,46.41777777777778,2026-01-17 03:24:17.996559
0,300.8,311.4,1536,40.9,22,0,0,0,0,0,0,10.599999999999966,0.0266276041666666,62822.4,233.19999999999925,WBO001,0.07333333333333333,LOW,47.44533333333333,2026-01-17 04:24:17.996559
0,300.7,311.2,1878,24.3,24,0,0,0,0,0,0,10.5,0.0129392971246006,45635.4,252.0,WBO001,0.08,LOW,57.592,2026-01-17 05:24:17.996559
0,300.6,311.1,1471,40.7,26,0,0,0,0,0,0,10.5,0.027668252889191,59869.7,273.0,WBO001,0.08666666666666667,LOW,44.78377777777778,2026-01-17 06:24:17.996559
2,300.6,311.1,1452,40.2,28,0,0,0,0,0,0,10.5,0.0276859504132231,58370.4,294.0,WBO003,0.09333333333333334,LOW,43.882666666666665,2026-01-17 07:24:17.996559
0,300.7,311.2,1452,44.4,33,0,0,0,0,0,0,10.5,0.0305785123966942,64468.8,346.5,WBO001,0.11,LOW,43.076,2026-01-17 08:24:17.996559
1,300.7,311.3,1348,53.0,35,0,0,0,0,0,0,10.600000000000025,0.0393175074183976,71444.0,371.0000000000008,WBO002,0.11666666666666667,LOW,39.691111111111105,2026-01-17 09:24:17.996559
2,300.8,311.4,1453,44.6,38,0,0,0,0,0,0,10.599999999999966,0.0306951135581555,64803.8,402.7999999999987,WBO003,0.12666666666666668,LOW,42.29844444444444,2026-01-17 10:24:17.996559
0,300.8,311.4,1316,57.6,43,0,0,0,0,0,0,10.599999999999966,0.0437689969604863,75801.6,455.7999999999985,WBO001,0.14333333333333334,LOW,37.57911111111111,2026-01-17 11:24:17.996559
1,300.8,311.4,1732,26.9,45,0,0,0,0,0,0,10.599999999999966,0.0155311778290993,46590.8,476.99999999999847,WBO002,0.15,LOW,49.07333333333334,2026-01-17 12:24:17.996559
0,300.7,311.3,1522,35.2,48,0,0,0,0,0,0,10.600000000000025,0.0231274638633377,53574.4,508.8000000000011,WBO001,0.16,LOW,42.616,2026-01-17 13:24:17.996559
1,300.7,311.3,1487,39.8,50,0,0,0,0,0,0,10.600000000000025,0.0267652992602555,59182.6,530.0000000000011,WBO002,0.16666666666666666,LOW,41.30555555555556,2026-01-17 14:24:17.996559
1,300.8,311.4,1852,22.2,53,0,0,0,0,0,0,10.599999999999966,0.011987041036717,41114.4,561.7999999999981,WBO002,0.17666666666666667,LOW,50.82711111111111,2026-01-17 15:24:17.996559
0,300.7,311.2,1486,46.8,56,0,0,0,0,0,0,10.5,0.0314939434724091,69544.8,588.0,WBO001,0.18666666666666668,LOW,40.28711111111111,2026-01-17 16:24:17.996559
1,300.7,311.3,1562,37.1,58,0,0,0,0,0,0,10.600000000000025,0.0237516005121638,57950.2,614.8000000000013,WBO002,0.19333333333333333,LOW,42.00044444444445,2026-01-17 17:24:17.996559
0,300.7,311.2,1457,51.4,61,0,0,0,0,0,0,10.5,0.0352779684282772,74889.8,640.5,WBO001,0.20333333333333334,LOW,38.69144444444444,2026-01-17 18:24:17.996559
1,300.7,311.2,1769,26.5,63,0,0,0,0,0,0,10.5,0.0149802148106274,46878.5,661.5,WBO002,0.21,LOW,46.583666666666666,2026-01-17 19:24:17.996559
2,300.7,311.3,1374,53.1,66,0,0,0,0,0,0,10.600000000000025,0.0386462882096069,72959.40000000001,699.6000000000015,WBO003,0.22,LOW,35.724000000000004,2026-01-17 20:24:17.996559
0,300.8,311.3,1524,43.5,71,0,0,0,0,0,0,10.5,0.0285433070866141,66294.0,745.5,WBO001,0.23666666666666666,LOW,38.77733333333333,2026-01-17 21:24:17.996559
0,300.8,311.3,1498,40.2,73,0,0,0,0,0,0,10.5,0.0268357810413885,60219.600000000006,766.5,WBO001,0.24333333333333335,LOW,37.78288888888889,2026-01-17 22:24:17.996559
0,300.8,311.3,1462,41.4,75,0,0,0,0,0,0,10.5,0.0283173734610123,60526.8,787.5,WBO001,0.25,LOW,36.55,2026-01-17 23:24:17.996559
1,300.8,311.2,1429,52.3,77,0,0,0,0,0,0,10.399999999999975,0.0365990202939118,74736.7,800.7999999999982,WBO002,0.25666666666666665,LOW,35.407444444444444,2026-01-18 00:24:17.996559
0,300.7,311.2,1399,47.9,80,0,0,0,0,0,0,10.5,0.0342387419585418,67012.09999999999,840.0,WBO001,0.26666666666666666,LOW,34.19777777777778,2026-01-18 01:24:17.996559
1,300.8,311.2,1434,39.1,82,0,0,0,0,0,0,10.399999999999975,0.0272663877266387,56069.4,852.7999999999981,WBO002,0.2733333333333333,LOW,34.73466666666666,2026-01-18 02:24:17.996559
0,300.7,311.1,1324,52.2,85,0,0,0,0,0,0,10.400000000000034,0.0394259818731117,69112.8,884.000000000003,WBO001,0.2833333333333333,LOW,31.62888888888889,2026-01-18 03:24:17.996559
0,300.6,311.0,1563,40.7,87,0,0,0,0,0,0,10.399999999999975,0.0260396673064619,63614.100000000006,904.799999999998,WBO001,0.29,LOW,36.991,2026-01-18 04:24:17.996559
0,300.6,311.0,1543,34.7,89,0,0,0,0,0,0,10.399999999999975,0.0224886584575502,53542.100000000006,925.599999999998,WBO001,0.2966666666666667,LOW,36.17477777777778,2026-01-18 05:24:17.996559
0,300.7,311.0,1413,52.0,91,0,0,0,0,0,1,10.300000000000011,0.0368011323425336,73476.0,937.3000000000012,WBO001,0.30333333333333334,MEDIUM,32.812999999999995,2026-01-18 06:24:17.996559
1,300.7,311.0,1378,41.2,93,0,0,0,0,0,0,10.300000000000011,0.0298984034833091,56773.600000000006,957.900000000001,WBO002,0.31,MEDIUM,31.693999999999996,2026-01-18 07:24:17.996559
1,300.7,311.1,1373,49.9,96,0,0,0,0,0,0,10.400000000000034,0.0363437727603787,68512.7,998.4000000000032,WBO002,0.32,MEDIUM,31.12133333333333,2026-01-18 08:24:17.996559
2,300.7,311.0,1981,19.9,99,0,0,0,0,0,0,10.300000000000011,0.0100454316002019,39421.9,1019.7000000000012,WBO003,0.33,MEDIUM,44.24233333333333,2026-01-18 09:24:17.996559
1,300.7,311.0,1263,52.3,104,0,0,0,0,0,0,10.300000000000011,0.0414093428345209,66054.9,1071.2000000000012,WBO002,0.3466666666666667,MEDIUM,27.505333333333333,2026-01-18 10:24:17.996559
0,300.7,311.0,1312,52.1,107,0,0,0,0,0,0,10.300000000000011,0.0397103658536585,68355.2,1102.1000000000013,WBO001,0.3566666666666667,MEDIUM,28.13511111111111,2026-01-18 11:24:17.996559
0,300.7,311.0,1969,20.7,109,0,0,0,0,0,0,10.300000000000011,0.0105129507364144,40758.3,1122.7000000000012,WBO001,0.36333333333333334,MEDIUM,41.78655555555556,2026-01-18 12:24:17.996559
1,300.8,311.2,1365,51.7,111,0,0,0,0,0,0,10.399999999999975,0.0378754578754578,70570.5,1154.3999999999974,WBO002,0.37,MEDIUM,28.665000000000003,2026-01-18 13:24:17.996559
0,300.9,311.2,1789,25.5,114,0,0,0,0,0,0,10.300000000000011,0.014253773057574,45619.5,1174.2000000000012,WBO001,0.38,MEDIUM,36.97266666666667,2026-01-18 14:24:17.996559
1,300.8,311.1,1583,32.1,116,0,0,0,0,0,0,10.300000000000011,0.0202779532533164,50814.3,1194.800000000001,WBO002,0.38666666666666666,MEDIUM,32.36355555555555,2026-01-18 15:24:17.996559
0,300.7,311.0,1436,44.9,119,0,0,0,0,0,0,10.300000000000011,0.031267409470752,64476.4,1225.7000000000014,WBO001,0.39666666666666667,MEDIUM,28.87955555555555,2026-01-18 16:24:17.996559
1,300.7,311.0,1559,42.8,121,0,0,0,0,0,0,10.300000000000011,0.0274534958306606,66725.2,1246.300000000001,WBO002,0.4033333333333333,MEDIUM,31.006777777777785,2026-01-18 17:24:17.996559
0,300.7,311.0,1377,49.9,124,0,0,0,0,0,0,10.300000000000011,0.036238198983297,68712.3,1277.2000000000014,WBO001,0.41333333333333333,MEDIUM,26.928,2026-01-18 18:24:17.996559
0,300.7,311.0,1462,41.9,126,0,0,0,0,0,0,10.300000000000011,0.0286593707250342,61257.8,1297.8000000000015,WBO001,0.42,MEDIUM,28.265333333333338,2026-01-18 19:24:17.996559
0,300.7,311.0,1318,48.2,128,0,0,0,0,0,0,10.300000000000011,0.0365705614567526,63527.600000000006,1318.4000000000017,WBO001,0.4266666666666667,MEDIUM,25.188444444444443,2026-01-18 20:24:17.996559
1,300.7,311.0,1378,51.6,130,0,0,0,0,0,0,10.300000000000011,0.0374455732946299,71104.8,1339.0000000000014,WBO002,0.43333333333333335,MEDIUM,26.028888888888886,2026-01-18 21:24:17.996559
0,300.6,310.9,1344,46.7,133,0,0,0,0,0,0,10.299999999999956,0.0347470238095238,62764.8,1369.899999999994,WBO001,0.44333333333333336,MEDIUM,24.938666666666666,2026-01-18 22:24:17.996559
0,300.7,311.1,2377,14.3,135,0,0,0,0,0,0,10.400000000000034,0.0060159865376525,33991.1,1404.0000000000043,WBO001,0.45,MEDIUM,43.57833333333333,2026-01-18 23:24:17.996559
0,300.7,311.1,1427,50.3,137,0,0,0,0,0,0,10.400000000000034,0.0352487736510161,71778.09999999999,1424.8000000000047,WBO001,0.45666666666666667,MEDIUM,25.844555555555555,2026-01-19 00:24:17.996559
0,300.9,311.2,1353,60.4,139,0,0,0,0,0,0,10.300000000000011,0.0446415373244641,81721.2,1431.7000000000016,WBO001,0.4633333333333333,MEDIUM,24.203666666666663,2026-01-19 01:24:17.996559
0,300.8,311.3,1505,45.5,141,0,0,0,0,0,0,10.5,0.0302325581395348,68477.5,1480.5,WBO001,0.47,MEDIUM,26.588333333333335,2026-01-19 02:24:17.996559
2,300.8,311.2,1612,32.5,143,0,0,0,0,0,0,10.399999999999975,0.0201612903225806,52390.0,1487.1999999999966,WBO003,0.4766666666666667,MEDIUM,28.12044444444444,2026-01-19 03:24:17.996559
0,300.7,311.1,1440,43.0,148,0,0,0,0,0,0,10.400000000000034,0.0298611111111111,61920.0,1539.200000000005,WBO001,0.49333333333333335,MEDIUM,24.319999999999997,2026-01-19 04:24:17.996559
1,300.7,311.0,1334,53.9,150,0,0,0,0,0,0,10.300000000000011,0.0404047976011994,71902.59999999999,1545.0000000000018,WBO002,0.5,MEDIUM,22.233333333333334,2026-01-19 05:24:17.996559
1,300.7,311.0,1706,25.0,153,0,0,0,0,0,0,10.300000000000011,0.014654161781946,42650.0,1575.9000000000017,WBO002,0.51,MEDIUM,27.864666666666665,2026-01-19 06:24:17.996559
2,300.8,311.1,1698,24.8,156,0,0,0,0,0,0,10.300000000000011,0.014605418138987,42110.4,1606.8000000000018,WBO003,0.52,MEDIUM,27.168,2026-01-19 07:24:17.996559
0,300.7,311.1,1688,30.7,161,0,0,0,0,0,0,10.400000000000034,0.0181872037914691,51821.6,1674.4000000000055,WBO001,0.5366666666666666,MEDIUM,26.070222222222224,2026-01-19 08:24:17.996559
0,300.7,311.1,2437,13.8,163,0,0,0,0,0,0,10.400000000000034,0.005662700041034,33630.6,1695.2000000000055,WBO001,0.5433333333333333,MEDIUM,37.096555555555554,2026-01-19 09:24:17.996559
0,300.7,311.1,1478,46.8,165,0,0,0,0,0,0,10.400000000000034,0.0316644113667117,69170.4,1716.0000000000057,WBO001,0.55,MEDIUM,22.169999999999998,2026-01-19 10:24:17.996559
1,300.7,311.1,1608,35.3,167,0,0,0,0,0,0,10.400000000000034,0.0219527363184079,56762.4,1736.8000000000056,WBO002,0.5566666666666666,MEDIUM,23.762666666666668,2026-01-19 11:24:17.996559
0,300.7,311.1,2478,13.4,170,1,0,0,1,0,0,10.400000000000034,0.0054075867635189,33205.200000000004,1768.000000000006,WBO001,0.5666666666666667,MEDIUM,0.0,2026-01-19 12:24:17.996559
0,300.8,311.1,1509,33.4,172,0,0,0,0,0,0,10.300000000000011,0.0221338634857521,50400.6,1771.600000000002,WBO001,0.5733333333333334,MEDIUM,21.461333333333332,2026-01-19 13:24:17.996559
0,300.7,311.0,1596,36.9,174,0,0,0,0,0,0,10.300000000000011,0.0231203007518796,58892.4,1792.200000000002,WBO001,0.58,MEDIUM,22.344,2026-01-19 14:24:17.996559
1,300.7,311.0,1740,25.6,176,0,0,0,0,0,0,10.300000000000011,0.0147126436781609,44544.0,1812.800000000002,WBO002,0.5866666666666667,MEDIUM,23.973333333333333,2026-01-19 15:24:17.996559
0,300.6,310.8,1375,53.2,179,0,0,0,0,0,0,10.199999999999989,0.038690909090909,73150.0,1825.799999999998,WBO001,0.5966666666666667,MEDIUM,18.486111111111107,2026-01-19 16:24:17.996559
1,300.6,310.7,1705,31.2,181,0,0,0,0,0,0,10.099999999999966,0.0182991202346041,53196.0,1828.0999999999935,WBO002,0.6033333333333334,MEDIUM,22.543888888888887,2026-01-19 17:24:17.996559
1,300.5,310.6,1621,32.0,184,0,0,0,0,0,0,10.100000000000025,0.0197409006785934,51872.0,1858.400000000004,WBO002,0.6133333333333333,MEDIUM,20.89288888888889,2026-01-19 18:24:17.996559
1,300.6,310.7,1566,38.2,187,0,0,0,0,0,0,10.099999999999966,0.0243933588761175,59821.2,1888.6999999999937,WBO002,0.6233333333333333,MEDIUM,19.662000000000003,2026-01-19 19:24:17.996559
1,300.6,310.7,1388,42.9,190,0,0,0,0,0,0,10.099999999999966,0.030907780979827,59545.2,1918.9999999999936,WBO002,0.6333333333333333,MEDIUM,16.964444444444446,2026-01-19 20:24:17.996559
1,300.6,310.7,1457,36.7,193,0,0,0,0,0,0,10.099999999999966,0.0251887439945092,53471.9,1949.2999999999931,WBO002,0.6433333333333333,MEDIUM,17.322111111111113,2026-01-19 21:24:17.996559
1,300.6,310.6,1463,45.5,196,0,0,0,0,0,0,10.0,0.0311004784688995,66566.5,1960.0,WBO002,0.6533333333333333,MEDIUM,16.90577777777778,2026-01-19 22:24:17.996559
0,300.5,310.5,1564,38.2,199,0,0,0,0,0,0,10.0,0.0244245524296675,59744.8,1990.0,WBO001,0.6633333333333333,MEDIUM,17.551555555555556,2026-01-19 23:24:17.996559
2,300.5,310.6,1411,47.2,201,0,0,0,0,0,0,10.100000000000025,0.0334514528703047,66599.2,2030.1000000000045,WBO003,0.67,MEDIUM,15.520999999999999,2026-01-20 00:24:17.996559
0,300.5,310.6,1540,46.7,206,0,0,0,0,0,0,10.100000000000025,0.0303246753246753,71918.0,2080.600000000005,WBO001,0.6866666666666666,MEDIUM,16.084444444444447,2026-01-20 01:24:17.996559
0,300.5,310.6,1950,20.3,208,0,0,0,0,0,0,10.100000000000025,0.0104102564102564,39585.0,2100.8000000000047,WBO001,0.6933333333333334,MEDIUM,19.933333333333334,2026-01-20 02:24:17.996559
1,300.6,310.7,1339,52.9,0,0,0,0,0,0,0,10.099999999999966,0.0395070948469006,70833.09999999999,0.0,WBO002,0.0,LOW,44.63333333333333,2026-01-20 03:24:17.996559
2,300.6,310.6,1419,39.6,3,0,0,0,0,0,0,10.0,0.027906976744186,56192.4,30.0,WBO003,0.01,LOW,46.827,2026-01-20 04:24:17.996559
0,300.5,310.6,1499,45.2,8,0,0,0,0,0,0,10.100000000000025,0.0301534356237491,67754.8,80.80000000000018,WBO001,0.02666666666666667,LOW,48.63422222222222,2026-01-20 05:24:17.996559
0,300.5,310.6,1368,49.6,10,0,0,0,0,0,0,10.100000000000025,0.0362573099415204,67852.8,101.00000000000024,WBO001,0.03333333333333333,LOW,44.080000000000005,2026-01-20 06:24:17.996559
0,300.5,310.5,1536,36.2,12,0,0,0,0,0,0,10.0,0.0235677083333333,55603.2,120.0,WBO001,0.04,LOW,49.152,2026-01-20 07:24:17.996559
1,300.5,310.5,1469,42.9,14,0,0,0,0,0,0,10.0,0.0292035398230088,63020.1,140.0,WBO002,0.04666666666666667,LOW,46.681555555555555,2026-01-20 08:24:17.996559
0,300.5,310.5,2633,12.2,17,1,0,0,1,0,0,10.0,0.0046334979111279,32122.6,170.0,WBO001,0.056666666666666664,LOW,0.0,2026-01-20 09:24:17.996559
0,300.4,310.4,1298,61.4,19,0,0,0,0,0,0,10.0,0.0473035439137134,79697.2,190.0,WBO001,0.06333333333333334,LOW,40.526444444444444,2026-01-20 10:24:17.996559
1,300.4,310.4,1544,36.3,21,0,0,0,0,0,0,10.0,0.0235103626943005,56047.2,210.0,WBO002,0.07,LOW,47.864000000000004,2026-01-20 11:24:17.996559
2,300.5,310.5,1403,47.7,24,0,0,0,0,0,0,10.0,0.0339985744832501,66923.1,240.0,WBO003,0.08,LOW,43.025333333333336,2026-01-20 12:24:17.996559
0,300.5,310.5,1452,42.9,29,0,0,0,0,0,0,10.0,0.0295454545454545,62290.8,290.0,WBO001,0.09666666666666666,LOW,43.72133333333333,2026-01-20 13:24:17.996559
0,300.6,310.5,1509,43.1,31,0,0,0,0,0,0,9.899999999999975,0.0285619615639496,65037.9,306.8999999999993,WBO001,0.10333333333333333,LOW,45.10233333333334,2026-01-20 14:24:17.996559
1,300.7,310.6,1474,37.0,33,0,0,0,0,0,0,9.900000000000034,0.025101763907734,54538.0,326.7000000000011,WBO002,0.11,LOW,43.72866666666667,2026-01-20 15:24:17.996559
1,300.7,310.7,1377,46.7,36,0,0,0,0,0,0,10.0,0.033914306463326,64305.9,360.0,WBO002,0.12,LOW,40.392,2026-01-20 16:24:17.996559
0,300.8,310.8,1741,27.1,39,0,0,0,0,0,0,10.0,0.0155657668006892,47181.100000000006,390.0,WBO001,0.13,LOW,50.489000000000004,2026-01-20 17:24:17.996559
0,300.8,310.8,1460,53.8,41,0,0,0,0,0,0,10.0,0.0368493150684931,78548.0,410.0,WBO001,0.13666666666666666,LOW,42.01555555555556,2026-01-20 18:24:17.996559
2,300.7,310.6,1631,32.6,43,0,0,0,0,0,0,9.900000000000034,0.0199877375843041,53170.600000000006,425.7000000000015,WBO003,0.14333333333333334,LOW,46.57411111111111,2026-01-20 19:24:17.996559
0,300.7,310.5,1561,33.2,48,0,0,0,0,0,0,9.800000000000011,0.0212684176809737,51825.2,470.40000000000055,WBO001,0.16,LOW,43.708,2026-01-20 20:24:17.996559
1,300.7,310.6,1572,38.5,50,0,0,0,0,0,0,9.900000000000034,0.0244910941475826,60522.0,495.0000000000017,WBO002,0.16666666666666666,LOW,43.66666666666667,2026-01-20 21:24:17.996559
0,300.6,310.6,2127,18.7,53,0,0,0,0,0,0,10.0,0.0087917254348848,39774.9,530.0,WBO001,0.17666666666666667,LOW,58.374333333333325,2026-01-20 22:24:17.996559
2,300.6,310.6,1448,44.7,55,0,0,0,0,0,0,10.0,0.0308701657458563,64725.600000000006,550.0,WBO003,0.18333333333333332,LOW,39.41777777777778,2026-01-20 23:24:17.996559
0,300.6,310.7,1543,39.6,60,0,0,0,0,0,0,10.099999999999966,0.0256642903434867,61102.8,605.999999999998,WBO001,0.2,LOW,41.14666666666666,2026-01-21 00:24:17.996559
0,300.6,310.6,1508,34.8,62,0,0,0,0,0,0,10.0,0.023076923076923,52478.4,620.0,WBO001,0.20666666666666667,LOW,39.87822222222223,2026-01-21 01:24:17.996559
1,300.6,310.6,1403,50.4,64,0,0,0,0,0,0,10.0,0.0359230220955096,70711.2,640.0,WBO002,0.21333333333333335,LOW,36.78977777777778,2026-01-21 02:24:17.996559
0,300.6,310.6,1454,39.7,67,0,0,0,0,0,0,10.0,0.0273039889958734,57723.8,670.0,WBO001,0.22333333333333333,LOW,37.64244444444444,2026-01-21 03:24:17.996559
0,300.7,310.8,1772,27.3,69,0,0,0,0,0,0,10.100000000000025,0.0154063205417607,48375.6,696.9000000000016,WBO001,0.23,LOW,45.48133333333333,2026-01-21 04:24:17.996559
