Type,Bond_Head_Temperature,Heater_Block_Temperature,Bonding_Speed,Bonding_Force,Capillary_Wear,Wirebond_Failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Force_Speed_Ratio,Stress_Index,Wear_Temp_Interaction
1,297.4,308.5,1465,55.9,153,0,0,0,0,0,0,11.100000000000023,0.038156996587030714,81893.5,1698.3000000000034
1,297.4,308.6,1657,33.1,156,0,0,0,0,0,0,11.200000000000045,0.019975859987929993,54846.700000000004,1747.200000000007
0,297.4,308.6,1635,30.5,159,0,0,0,0,0,0,11.200000000000045,0.018654434250764525,49867.5,1780.8000000000072
1,297.4,308.7,1582,31.9,161,0,0,0,0,0,0,11.300000000000011,0.02016434892541087,50465.799999999996,1819.3000000000018
0,297.5,308.7,1761,26.2,164,0,0,0,0,0,0,11.199999999999989,0.014877910278250993,46138.2,1836.7999999999981
0,297.5,308.8,1587,34.9,166,0,0,0,0,0,0,11.300000000000011,0.021991178323881536,55386.299999999996,1875.800000000002
1,297.5,308.7,1446,53.0,168,0,0,0,0,0,0,11.199999999999989,0.03665283540802213,76638.0,1881.599999999998
1,297.5,308.7,1352,53.0,171,0,0,0,0,0,0,11.199999999999989,0.03920118343195266,71656.0,1915.199999999998
1,297.4,308.7,1392,46.4,174,0,0,0,0,0,0,11.300000000000011,0.03333333333333333,64588.799999999996,1966.200000000002
0,297.5,308.8,1417,49.8,177,0,0,0,0,0,0,11.300000000000011,0.03514467184191954,70566.59999999999,2000.100000000002
2,297.5,308.8,1824,24.0,179,0,0,0,0,0,0,11.300000000000011,0.013157894736842105,43776.0,2022.700000000002
0,297.5,308.8,1603,36.7,184,0,0,0,0,0,0,11.300000000000011,0.022894572676232065,58830.100000000006,2079.200000000002
0,297.4,308.8,1620,33.4,186,0,0,0,0,0,0,11.400000000000034,0.020617283950617283,54108.0,2120.4000000000065
0,297.4,308.8,1353,49.4,188,0,0,0,0,0,0,11.400000000000034,0.03651145602365114,66838.2,2143.200000000006
0,297.5,308.8,1360,50.7,190,0,0,0,0,0,0,11.300000000000011,0.03727941176470589,68952.0,2147.0000000000023
0,297.5,308.6,1380,53.5,192,0,0,0,0,0,0,11.100000000000023,0.03876811594202899,73830.0,2131.2000000000044
1,297.5,308.7,1363,53.6,194,0,0,0,0,0,0,11.199999999999989,0.039325018341892885,73056.8,2172.799999999998
1,297.4,308.6,1452,41.2,197,0,0,0,0,0,0,11.200000000000045,0.028374655647382924,59822.4,2206.4000000000087
0,297.4,308.6,1680,32.8,200,0,0,0,0,0,0,11.200000000000045,0.019523809523809523,55103.99999999999,2240.000000000009
0,297.5,308.6,1536,39.0,202,0,0,0,0,0,0,11.100000000000023,0.025390625,59904.0,2242.2000000000044
0,297.5,308.6,1621,28.9,0,0,0,0,0,0,0,11.100000000000023,0.017828500925354717,46846.899999999994,0.0
0,297.5,308.6,1585,37.6,2,0,0,0,0,0,0,11.100000000000023,0.023722397476340695,59596.0,22.200000000000045
1,297.6,308.7,1408,51.5,4,0,0,0,0,0,0,11.099999999999966,0.036576704545454544,72512.0,44.399999999999864
2,297.5,308.6,1536,38.7,7,0,0,0,0,0,0,11.100000000000023,0.0251953125,59443.200000000004,77.70000000000016
0,297.5,308.6,1352,52.6,12,0,0,0,0,0,0,11.100000000000023,0.038905325443786984,71115.2,133.20000000000027
2,297.5,308.6,1481,38.8,14,0,0,0,0,0,0,11.100000000000023,0.026198514517218094,57462.799999999996,155.40000000000032
0,297.5,308.7,1454,45.0,19,0,0,0,0,0,0,11.199999999999989,0.030949105914718018,65430.0,212.79999999999978
1,297.5,308.6,1349,51.5,21,0,0,0,0,0,0,11.100000000000023,0.03817642698295033,69473.5,233.10000000000048
1,297.5,308.6,1327,52.1,24,0,0,0,0,0,0,11.100000000000023,0.03926149208741522,69136.7,266.40000000000055
0,297.6,308.7,1552,42.3,27,0,0,0,0,0,0,11.099999999999966,0.027255154639175255,65649.59999999999,299.6999999999991
0,297.5,308.7,1456,44.7,29,0,0,0,0,0,0,11.199999999999989,0.030700549450549453,65083.200000000004,324.79999999999967
1,297.6,308.6,1254,45.8,31,0,0,0,0,0,0,11.0,0.03652312599681021,57433.2,341.0
0,297.5,308.6,1437,43.3,34,0,0,0,0,0,0,11.100000000000023,0.03013221990257481,62222.1,377.4000000000008
0,297.5,308.6,1694,27.1,36,0,0,0,0,0,0,11.100000000000023,0.015997638724911452,45907.4,399.6000000000008
0,297.5,308.5,1306,50.7,38,0,0,0,0,0,0,11.0,0.0388208269525268,66214.2,418.0
1,297.5,308.5,1699,30.1,40,0,0,0,0,0,0,11.0,0.01771630370806357,51139.9,440.0
0,297.4,308.5,1369,53.2,43,0,0,0,0,0,0,11.100000000000023,0.03886048210372535,72830.8,477.300000000001
0,297.4,308.5,1471,43.9,45,0,0,0,0,0,0,11.100000000000023,0.02984364377974167,64576.9,499.500000000001
0,297.4,308.5,1410,43.9,47,0,0,0,0,0,0,11.100000000000023,0.031134751773049644,61899.0,521.7000000000011
1,297.4,308.5,1412,45.5,49,0,0,0,0,0,0,11.100000000000023,0.032223796033994334,64246.0,543.9000000000011
0,297.4,308.5,1418,51.2,52,0,0,0,0,0,0,11.100000000000023,0.036107193229901274,72601.6,577.2000000000012
0,297.4,308.5,1782,25.9,54,0,0,0,0,0,0,11.100000000000023,0.014534231200897866,46153.799999999996,599.4000000000012
1,297.4,308.5,1497,36.4,56,0,0,0,0,0,0,11.100000000000023,0.024315297261189042,54490.799999999996,621.6000000000013
0,297.3,308.4,1459,39.4,59,0,0,0,0,0,0,11.099999999999966,0.02700479780671693,57484.6,654.899999999998
0,297.2,308.3,1796,23.8,61,0,0,0,0,0,0,11.100000000000023,0.013251670378619154,42744.8,677.1000000000014
0,297.2,308.3,1569,31.2,63,0,0,0,0,0,0,11.100000000000023,0.01988527724665392,48952.799999999996,699.3000000000014
0,297.3,308.4,1469,46.7,65,0,0,0,0,0,0,11.099999999999966,0.03179033356024507,68602.3,721.4999999999977
0,297.3,308.4,1472,41.3,67,0,0,0,0,0,0,11.099999999999966,0.028057065217391302,60793.6,743.6999999999978
0,297.4,308.5,1475,47.2,69,0,0,0,0,0,0,11.100000000000023,0.032,69620.0,765.9000000000016
0,297.4,308.6,1488,36.4,71,0,0,0,0,0,0,11.200000000000045,0.024462365591397847,54163.2,795.2000000000032
0,297.4,308.6,1524,43.1,73,0,0,0,0,0,0,11.200000000000045,0.028280839895013125,65684.40000000001,817.6000000000033
0,297.4,308.5,1486,48.6,75,0,0,0,0,0,0,11.100000000000023,0.032705248990578736,72219.6,832.5000000000017
1,297.5,308.6,1255,60.7,77,0,0,0,0,0,0,11.100000000000023,0.04836653386454184,76178.5,854.7000000000018
1,297.4,308.6,1469,42.6,80,0,0,0,0,0,0,11.200000000000045,0.028999319264805992,62579.4,896.0000000000036
0,297.4,308.5,1692,34.3,83,0,0,0,0,0,0,11.100000000000023,0.020271867612293142,58035.6,921.3000000000019
1,297.4,308.6,1604,32.8,85,0,0,0,0,0,0,11.200000000000045,0.020448877805486283,52611.2,952.0000000000039
0,297.4,308.6,1446,48.1,88,0,0,0,0,0,0,11.200000000000045,0.03326417704011065,69552.6,985.600000000004
0,297.3,308.5,1503,43.3,90,0,0,0,0,0,0,11.199999999999989,0.02880904856952761,65079.899999999994,1007.999999999999
1,297.3,308.5,1625,32.8,92,0,0,0,0,0,0,11.199999999999989,0.020184615384615384,53299.99999999999,1030.399999999999
0,297.2,308.5,1574,35.8,95,0,0,0,0,0,0,11.300000000000011,0.02274459974587039,56349.2,1073.5000000000011
1,297.2,308.4,1378,41.9,97,0,0,0,0,0,0,11.199999999999989,0.030406386066763425,57738.2,1086.399999999999
0,297.1,308.4,1693,29.5,100,0,0,0,0,0,0,11.299999999999955,0.017424689899586534,49943.5,1129.9999999999955
0,297.2,308.4,1462,51.2,102,0,0,0,0,0,0,11.199999999999989,0.03502051983584131,74854.40000000001,1142.3999999999987
2,297.3,308.5,1435,55.0,104,0,0,0,0,0,0,11.199999999999989,0.03832752613240418,78925.0,1164.7999999999988
1,297.2,308.5,1425,45.8,109,0,0,0,0,0,0,11.300000000000011,0.03214035087719298,65264.99999999999,1231.7000000000012
2,297.3,308.6,1376,53.5,112,0,0,0,0,0,0,11.300000000000011,0.03888081395348837,73616.0,1265.6000000000013
1,297.4,308.7,1481,48.0,117,0,0,0,0,0,0,11.300000000000011,0.03241053342336259,71088.0,1322.1000000000013
2,297.4,308.7,1349,48.9,120,0,0,0,0,0,0,11.300000000000011,0.036249073387694584,65966.09999999999,1356.0000000000014
0,297.3,308.7,1551,40.0,125,0,0,0,0,0,0,11.399999999999977,0.025789813023855575,62040.0,1424.9999999999973
2,297.4,308.7,1623,33.8,127,0,0,0,0,0,0,11.300000000000011,0.02082563154651879,54857.399999999994,1435.1000000000015
0,297.4,308.8,1462,49.7,132,0,0,0,0,0,0,11.400000000000034,0.03399452804377565,72661.40000000001,1504.8000000000045
1,297.3,308.8,1447,57.4,134,0,0,0,0,0,0,11.5,0.03966827919834139,83057.8,1541.0
1,297.3,308.9,1799,24.5,137,0,0,0,0,0,0,11.599999999999966,0.013618677042801557,44075.5,1589.1999999999953
1,297.3,308.8,1548,41.3,140,0,0,0,0,0,0,11.5,0.026679586563307493,63932.399999999994,1610.0
1,297.2,308.8,1485,47.9,143,0,0,0,0,0,0,11.600000000000023,0.03225589225589225,71131.5,1658.8000000000034
0,297.2,308.7,1463,49.9,146,0,0,0,0,0,0,11.5,0.034107997265892004,73003.7,1679.0
0,297.3,308.7,1587,35.8,148,0,0,0,0,0,0,11.399999999999977,0.022558286074354124,56814.6,1687.1999999999966
1,297.3,308.8,1469,44.1,150,0,0,0,0,0,0,11.5,0.030020422055820287,64782.9,1725.0
2,297.3,308.7,1430,42.8,153,0,0,0,0,0,0,11.399999999999977,0.029930069930069927,61203.99999999999,1744.1999999999966
2,297.4,308.7,1726,26.8,158,0,0,0,0,0,0,11.300000000000011,0.015527230590961762,46256.8,1785.400000000002
0,297.4,308.8,1651,34.1,163,0,0,0,0,0,0,11.400000000000034,0.020654149000605693,56299.100000000006,1858.2000000000055
0,297.4,308.8,1529,41.3,165,0,0,0,0,0,0,11.400000000000034,0.02701111837802485,63147.7,1881.0000000000057
0,297.4,308.8,1473,46.2,167,0,0,0,0,0,0,11.400000000000034,0.03136456211812628,68052.6,1903.8000000000056
2,297.4,308.8,1324,53.5,169,0,0,0,0,0,0,11.400000000000034,0.040407854984894256,70834.0,1926.6000000000058
0,297.4,308.9,1708,28.8,174,0,0,0,0,0,0,11.5,0.01686182669789227,49190.4,2001.0
1,297.5,309.1,1540,38.5,176,0,0,0,0,0,0,11.600000000000023,0.025,59290.0,2041.600000000004
0,297.5,309.0,1320,54.7,179,0,0,0,0,0,0,11.5,0.04143939393939394,72204.0,2058.5
1,297.4,308.9,1376,39.0,181,0,0,0,0,0,0,11.5,0.028343023255813952,53664.0,2081.5
1,297.3,308.7,1542,37.0,184,0,0,0,0,0,0,11.399999999999977,0.023994811932555125,57054.0,2097.599999999996
0,297.3,308.7,1506,39.3,187,0,0,0,0,0,0,11.399999999999977,0.026095617529880478,59185.799999999996,2131.7999999999956
0,297.3,308.7,1492,43.6,189,0,0,0,0,0,0,11.399999999999977,0.029222520107238605,65051.200000000004,2154.599999999996
2,297.3,308.8,1564,38.0,191,0,0,0,0,0,0,11.5,0.024296675191815855,59432.0,2196.5
2,297.4,308.9,1645,30.8,196,0,0,0,0,0,0,11.5,0.01872340425531915,50666.0,2254.0
1,297.4,308.9,1348,59.1,201,0,0,0,0,0,0,11.5,0.04384272997032641,79666.8,2311.5
1,297.4,308.8,1325,62.4,204,1,1,0,0,1,0,11.400000000000034,0.04709433962264151,82680.0,2325.6000000000067
0,297.5,308.9,1443,43.5,0,0,0,0,0,0,0,11.399999999999977,0.030145530145530147,62770.5,0.0
1,297.5,308.9,1436,44.8,2,0,0,0,0,0,0,11.399999999999977,0.03119777158774373,64332.799999999996,22.799999999999955
0,297.5,308.9,1596,30.7,5,0,0,0,0,0,0,11.399999999999977,0.019235588972431078,48997.2,56.999999999999886
0,297.6,309.0,1491,43.2,7,0,0,0,0,0,0,11.399999999999977,0.0289738430583501,64411.200000000004,79.79999999999984
1,297.7,308.9,1573,35.1,9,0,0,0,0,0,0,11.199999999999989,0.02231404958677686,55212.3,100.7999999999999
0,297.7,308.9,1575,39.9,12,0,0,0,0,0,0,11.199999999999989,0.025333333333333333,62842.5,134.39999999999986
0,297.7,308.9,1458,41.1,14,0,0,0,0,0,0,11.199999999999989,0.028189300411522636,59923.8,156.79999999999984
1,297.7,309.0,1433,41.8,16,0,0,0,0,0,0,11.300000000000011,0.02916957431960921,59899.399999999994,180.80000000000018
0,297.7,308.9,1662,28.1,19,0,0,0,0,0,0,11.199999999999989,0.016907340553549942,46702.200000000004,212.79999999999978
1,297.7,308.9,1327,63.7,21,0,0,0,0,0,0,11.199999999999989,0.04800301431801055,84529.90000000001,235.19999999999976
0,297.7,308.9,1742,26.3,24,0,0,0,0,0,0,11.199999999999989,0.015097588978185994,45814.6,268.7999999999997
0,297.8,308.9,1506,33.5,26,0,0,0,0,0,0,11.099999999999966,0.022244355909694556,50451.0,288.5999999999991
0,297.9,309.1,1457,44.4,28,0,0,0,0,0,0,11.200000000000045,0.0304735758407687,64690.799999999996,313.6000000000013
1,297.9,309.1,1488,37.3,30,0,0,0,0,0,0,11.200000000000045,0.025067204301075268,55502.399999999994,336.00000000000136
0,297.9,309.1,1619,34.7,33,0,0,0,0,0,0,11.200000000000045,0.021432983323038914,56179.3,369.6000000000015
1,298.0,309.2,1558,41.7,35,0,0,0,0,0,0,11.199999999999989,0.02676508344030809,64968.600000000006,391.9999999999996
0,298.0,309.2,1731,28.7,38,0,0,0,0,0,0,11.199999999999989,0.01658001155401502,49679.7,425.59999999999957
1,298.0,309.1,1574,34.8,40,0,0,0,0,0,0,11.100000000000023,0.022109275730622616,54775.2,444.0000000000009
0,297.9,309.0,1290,49.8,43,0,0,0,0,0,0,11.100000000000023,0.038604651162790694,64241.99999999999,477.300000000001
2,297.9,308.9,1416,39.6,45,0,0,0,0,0,0,11.0,0.027966101694915254,56073.6,495.0
0,297.9,308.9,1566,41.9,50,0,0,0,0,0,0,11.0,0.026756066411238823,65615.4,550.0
0,297.9,309.0,1456,46.5,52,0,0,0,0,0,0,11.100000000000023,0.031936813186813184,67704.0,577.2000000000012
0,297.9,309.0,1528,37.5,54,0,0,0,0,0,0,11.100000000000023,0.02454188481675393,57300.0,599.4000000000012
1,297.9,309.1,1338,49.6,56,0,0,0,0,0,0,11.200000000000045,0.037070254110612856,66364.8,627.2000000000025
1,297.9,309.1,1558,39.2,59,0,0,0,0,0,0,11.200000000000045,0.0251604621309371,61073.600000000006,660.8000000000027
1,297.9,309.1,1614,38.1,62,0,0,0,0,0,0,11.200000000000045,0.023605947955390335,61493.4,694.4000000000028
2,298.0,309.1,1557,36.4,65,0,0,0,0,0,0,11.100000000000023,0.023378291586384072,56674.799999999996,721.5000000000015
0,298.1,309.3,1443,45.3,70,0,0,0,0,0,0,11.199999999999989,0.03139293139293139,65367.899999999994,783.9999999999992
2,298.1,309.3,1332,51.0,72,0,0,0,0,0,0,11.199999999999989,0.038288288288288286,67932.0,806.3999999999992
1,298.1,309.3,1752,25.2,77,0,0,0,0,0,0,11.199999999999989,0.014383561643835616,44150.4,862.3999999999992
1,298.1,309.2,1460,45.8,80,0,0,0,0,0,0,11.099999999999966,0.03136986301369863,66868.0,887.9999999999973
0,298.1,309.2,1802,26.9,83,0,0,0,0,0,0,11.099999999999966,0.01492785793562708,48473.799999999996,921.2999999999972
0,298.0,309.2,1527,39.5,85,0,0,0,0,0,0,11.199999999999989,0.025867714472822528,60316.5,951.9999999999991
0,298.0,309.2,1458,39.8,87,0,0,0,0,0,0,11.199999999999989,0.027297668038408777,58028.399999999994,974.399999999999
2,298.0,309.2,1520,37.9,89,0,0,0,0,0,0,11.199999999999989,0.024934210526315788,57608.0,996.799999999999
0,298.0,309.2,1378,49.7,94,0,0,0,0,0,0,11.199999999999989,0.03606676342525399,68486.6,1052.7999999999988
1,297.9,309.2,1529,38.1,96,0,0,0,0,0,0,11.300000000000011,0.024918247220405493,58254.9,1084.800000000001
0,298.0,309.2,1527,32.4,99,0,0,0,0,0,0,11.199999999999989,0.021218074656188603,49474.799999999996,1108.7999999999988
1,298.0,309.2,1438,42.9,101,0,0,0,0,0,0,11.199999999999989,0.02983310152990264,61690.2,1131.199999999999
0,297.9,309.0,1583,36.7,104,0,0,0,0,0,0,11.100000000000023,0.023183828174352498,58096.100000000006,1154.4000000000024
0,297.8,308.9,1530,37.6,106,0,0,0,0,0,0,11.099999999999966,0.024575163398692812,57528.0,1176.5999999999963
1,297.7,308.9,1530,39.1,108,0,0,0,0,0,0,11.199999999999989,0.025555555555555557,59823.0,1209.5999999999988
1,297.7,308.8,2089,19.1,111,0,0,0,0,0,0,11.100000000000023,0.009143130684538057,39899.9,1232.1000000000026
0,297.7,308.8,1616,34.2,114,0,0,0,0,0,0,11.100000000000023,0.021163366336633665,55267.200000000004,1265.4000000000026
1,297.7,308.9,1681,28.3,116,0,0,0,0,0,0,11.199999999999989,0.016835217132659133,47572.3,1299.1999999999987
0,297.6,308.8,1475,43.0,119,0,0,0,0,0,0,11.199999999999989,0.029152542372881354,63425.0,1332.7999999999986
0,297.5,308.7,1371,46.5,121,0,0,0,0,0,0,11.199999999999989,0.03391684901531729,63751.5,1355.1999999999987
1,297.5,308.7,1546,38.0,123,0,0,0,0,0,0,11.199999999999989,0.02457956015523933,58748.0,1377.5999999999985
2,297.4,308.6,1461,40.1,126,0,0,0,0,0,0,11.200000000000045,0.027446954140999315,58586.1,1411.2000000000057
0,297.4,308.7,1638,31.9,131,0,0,0,0,0,0,11.300000000000011,0.019474969474969475,52252.2,1480.3000000000015
1,297.3,308.7,1577,35.6,133,0,0,0,0,0,0,11.399999999999977,0.022574508560558024,56141.200000000004,1516.199999999997
0,297.4,308.6,1532,38.7,136,0,0,0,0,0,0,11.200000000000045,0.02526109660574413,59288.4,1523.2000000000062
1,297.3,308.5,1710,27.7,138,0,0,0,0,0,0,11.199999999999989,0.016198830409356723,47367.0,1545.5999999999985
1,297.3,308.6,1584,29.4,141,0,0,0,0,0,0,11.300000000000011,0.01856060606060606,46569.6,1593.3000000000015
0,297.3,308.6,1446,50.1,144,0,0,0,0,0,0,11.300000000000011,0.03464730290456432,72444.6,1627.2000000000016
2,297.4,308.7,1522,46.3,146,0,0,0,0,0,0,11.300000000000011,0.030420499342969774,70468.59999999999,1649.8000000000015
1,297.4,308.7,1382,49.9,151,0,0,0,0,0,0,11.300000000000011,0.03610709117221418,68961.8,1706.3000000000018
0,297.4,308.7,1584,38.2,154,0,0,0,0,0,0,11.300000000000011,0.02411616161616162,60508.8,1740.2000000000016
0,297.3,308.6,1385,55.2,156,0,0,0,0,0,0,11.300000000000011,0.03985559566787004,76452.0,1762.8000000000018
0,297.3,308.7,1592,34.4,158,0,0,0,0,0,0,11.399999999999977,0.021608040201005024,54764.799999999996,1801.1999999999964
1,297.2,308.6,1404,43.7,160,0,0,0,0,0,0,11.400000000000034,0.031125356125356128,61354.8,1824.0000000000055
0,297.2,308.5,1518,44.3,163,0,0,0,0,0,0,11.300000000000011,0.029183135704874835,67247.4,1841.900000000002
0,297.1,308.4,1529,40.4,165,0,0,0,0,0,0,11.299999999999955,0.026422498364944407,61771.6,1864.4999999999925
0,297.1,308.4,1550,37.0,167,0,0,0,0,0,0,11.299999999999955,0.023870967741935485,57350.0,1887.0999999999924
0,297.1,308.3,1773,23.8,169,0,0,0,0,0,0,11.199999999999989,0.013423575860124083,42197.4,1892.7999999999981
0,297.2,308.5,1446,43.7,171,0,0,0,0,0,0,11.300000000000011,0.03022130013831259,63190.200000000004,1932.300000000002
1,297.2,308.5,1487,46.9,173,0,0,0,0,0,0,11.300000000000011,0.031540013449899124,69740.3,1954.900000000002
1,297.3,308.5,1524,49.3,176,0,0,0,0,0,0,11.199999999999989,0.0323490813648294,75133.2,1971.199999999998
0,297.1,308.3,1403,54.1,179,0,0,0,0,0,0,11.199999999999989,0.038560228082679976,75902.3,2004.799999999998
0,297.1,308.2,2267,15.7,181,0,0,0,0,0,0,11.099999999999966,0.006925452139391265,35591.9,2009.0999999999938
1,297.1,308.2,1529,37.9,183,0,0,0,0,0,0,11.099999999999966,0.024787442773054284,57949.1,2031.2999999999938
0,297.1,308.2,1402,51.2,186,0,0,0,0,0,0,11.099999999999966,0.03651925820256776,71782.40000000001,2064.5999999999935
0,297.2,308.3,1693,28.0,188,0,0,0,0,0,0,11.100000000000023,0.016538688718251624,47404.0,2086.8000000000043
0,297.1,308.3,1496,45.8,190,0,0,0,0,0,0,11.199999999999989,0.030614973262032084,68516.8,2127.9999999999977
0,297.1,308.1,1633,33.3,192,0,0,0,0,0,0,11.0,0.020391916717697488,54378.899999999994,2112.0
0,297.1,308.2,1399,42.6,194,0,0,0,0,0,0,11.099999999999966,0.030450321658327378,59597.4,2153.3999999999933
1,297.0,308.1,1363,45.3,196,0,0,0,0,0,0,11.100000000000023,0.03323550990462216,61743.899999999994,2175.6000000000045
2,297.1,308.2,1527,42.2,199,0,0,0,0,0,0,11.099999999999966,0.027635887360838246,64439.4,2208.8999999999933
1,297.2,308.2,1405,42.5,204,0,0,0,0,0,0,11.0,0.030249110320284697,59712.5,2244.0
1,297.3,308.3,1459,59.6,207,1,0,0,1,1,0,11.0,0.040849897189856064,86956.40000000001,2277.0
1,297.4,308.4,1789,25.0,210,0,0,0,0,0,0,11.0,0.013974287311347122,44725.0,2310.0
0,297.4,308.4,1531,41.5,213,0,0,0,0,0,0,11.0,0.027106466361854997,63536.5,2343.0
1,297.4,308.4,1620,35.8,215,0,0,0,0,0,0,11.0,0.022098765432098762,57995.99999999999,2365.0
0,297.4,308.4,1571,39.4,0,0,0,0,0,0,0,11.0,0.02507956715467855,61897.399999999994,0.0
0,297.4,308.4,1434,39.9,2,0,0,0,0,0,0,11.0,0.027824267782426776,57216.6,22.0
0,297.4,308.4,1474,43.6,4,0,0,0,0,0,0,11.0,0.029579375848032566,64266.4,44.0
1,297.3,308.3,1544,41.7,6,0,0,0,0,0,0,11.0,0.02700777202072539,64384.8,66.0
0,297.3,308.2,1601,35.7,9,0,0,0,0,0,0,10.899999999999977,0.02229856339787633,57155.700000000004,98.0999999999998
0,297.4,308.3,1801,26.9,11,0,0,0,0,0,0,10.900000000000034,0.014936146585230427,48446.899999999994,119.90000000000038
0,297.4,308.3,1465,42.0,13,0,0,0,0,0,0,10.900000000000034,0.028668941979522185,61530.0,141.70000000000044
1,297.4,308.4,1340,52.6,15,0,0,0,0,0,0,11.0,0.03925373134328358,70484.0,165.0
1,297.4,308.4,1517,41.0,18,0,0,0,0,0,0,11.0,0.02702702702702703,62197.0,198.0
1,297.3,308.4,1434,44.8,21,0,0,0,0,0,0,11.099999999999966,0.03124128312412831,64243.2,233.09999999999928
2,297.3,308.3,1935,19.3,24,0,0,0,0,0,0,11.0,0.009974160206718347,37345.5,264.0
1,297.3,308.3,1595,32.2,29,0,0,0,0,0,0,11.0,0.020188087774294674,51359.00000000001,319.0
0,297.3,308.3,2188,17.0,32,0,0,0,0,0,0,11.0,0.007769652650822669,37196.0,352.0
1,297.3,308.4,1449,44.4,34,0,0,0,0,0,0,11.099999999999966,0.03064182194616977,64335.6,377.39999999999884
0,297.3,308.3,1471,38.2,37,0,0,0,0,0,0,11.0,0.025968728755948335,56192.200000000004,407.0
0,297.4,308.2,1639,33.8,39,0,0,0,0,0,0,10.800000000000011,0.02062233068944478,55398.2,421.20000000000044
1,297.3,308.2,1846,24.5,41,0,0,0,0,0,0,10.899999999999977,0.013271939328277357,45227.0,446.89999999999907
1,297.3,308.2,1452,38.2,44,0,0,0,0,0,0,10.899999999999977,0.026308539944903585,55466.4,479.599999999999
1,297.4,308.3,1483,41.9,47,0,0,0,0,0,0,10.900000000000034,0.02825354012137559,62137.7,512.3000000000015
0,297.4,308.3,1284,60.3,50,0,0,0,0,0,0,10.900000000000034,0.04696261682242991,77425.2,545.0000000000017
0,297.4,308.2,1419,50.0,52,0,0,0,0,0,0,10.800000000000011,0.035236081747709654,70950.0,561.6000000000006
0,297.3,308.1,1763,28.4,54,0,0,0,0,0,0,10.800000000000011,0.016108905275099263,50069.2,583.2000000000006
1,297.2,308.0,1478,42.5,56,0,0,0,0,0,0,10.800000000000011,0.02875507442489851,62815.0,604.8000000000006
0,297.3,308.0,1518,36.0,59,0,0,0,0,0,0,10.699999999999989,0.023715415019762844,54648.0,631.2999999999993
0,297.3,308.0,1447,49.0,61,0,0,0,0,0,0,10.699999999999989,0.033863165169315826,70903.0,652.6999999999994
1,297.4,308.0,1355,55.1,63,0,0,0,0,0,0,10.600000000000023,0.04066420664206642,74660.5,667.8000000000014
0,297.4,308.1,1348,57.4,66,0,0,0,0,0,0,10.700000000000045,0.04258160237388724,77375.2,706.200000000003
0,297.4,308.1,1348,53.7,68,0,0,0,0,0,0,10.700000000000045,0.03983679525222552,72387.6,727.6000000000031
1,297.4,308.1,1734,27.7,70,0,0,0,0,0,0,10.700000000000045,0.015974625144175317,48031.799999999996,749.0000000000032
0,297.3,308.0,1420,46.5,73,0,0,0,0,0,0,10.699999999999989,0.032746478873239435,66030.0,781.0999999999992
0,297.3,307.9,1797,24.7,75,0,0,0,0,0,0,10.599999999999966,0.013745130773511407,44385.9,794.9999999999975
1,297.3,308.0,1403,45.0,77,0,0,0,0,0,0,10.699999999999989,0.03207412687099073,63135.0,823.8999999999992
0,297.3,307.9,1628,30.2,80,0,0,0,0,0,0,10.599999999999966,0.01855036855036855,49165.6,847.9999999999973
1,297.2,307.9,1687,30.4,82,0,0,0,0,0,0,10.699999999999989,0.01802015411973918,51284.799999999996,877.3999999999991
1,297.2,307.9,1456,44.9,85,0,0,0,0,0,0,10.699999999999989,0.030837912087912086,65374.4,909.4999999999991
0,297.1,307.9,1496,44.7,88,0,0,0,0,0,0,10.799999999999955,0.029879679144385028,66871.2,950.399999999996
0,297.1,307.8,1636,30.3,90,0,0,0,0,0,0,10.699999999999989,0.01852078239608802,49570.8,962.999999999999
0,297.1,307.8,1536,40.4,92,0,0,0,0,0,0,10.699999999999989,0.026302083333333334,62054.399999999994,984.399999999999
0,297.1,307.8,1454,50.6,94,0,0,0,0,0,0,10.699999999999989,0.03480055020632737,73572.40000000001,1005.7999999999989
0,297.0,307.8,1396,50.0,96,0,0,0,0,0,0,10.800000000000011,0.03581661891117478,69800.0,1036.800000000001
0,297.0,307.6,1575,37.4,98,0,0,0,0,0,0,10.600000000000023,0.023746031746031744,58905.0,1038.8000000000022
0,296.9,307.6,1514,35.7,100,0,0,0,0,0,0,10.700000000000045,0.02357992073976222,54049.8,1070.0000000000045
1,296.8,307.4,1455,49.9,102,0,0,0,0,0,0,10.599999999999966,0.03429553264604811,72604.5,1081.1999999999966
0,296.8,307.4,1549,48.3,105,0,0,0,0,0,0,10.599999999999966,0.031181407359586827,74816.7,1112.9999999999964
0,296.8,307.5,1474,42.4,107,0,0,0,0,0,0,10.699999999999989,0.02876526458616011,62497.6,1144.8999999999987
2,296.7,307.4,1661,34.2,109,0,0,0,0,0,0,10.699999999999989,0.0205900060204696,56806.200000000004,1166.2999999999988
0,296.7,307.4,1535,34.6,114,0,0,0,0,0,0,10.699999999999989,0.022540716612377852,53111.0,1219.7999999999988
1,296.9,307.5,1556,31.2,116,0,0,0,0,0,0,10.600000000000023,0.02005141388174807,48547.2,1229.6000000000026
0,296.9,307.6,1435,45.0,119,0,0,0,0,0,0,10.700000000000045,0.0313588850174216,64575.0,1273.3000000000054
